source_message_id,raw_text,normalized_text,segment_name,market_group,record_type,action_label,action_scope,symbol_group,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,normalized_text_hash,created_at
6a16f8a9dfef2e015044ec87,Buy 50% silver July @74.60 with SL 73.40 for target 77-78,Buy 50% silver July @74.60 with SL 73.40 for target 77-78,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",JUL,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[74.6],74.6,73.4,"[77.0, 78.0]",77.0,78.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,39d936b53279c8f7,2026-05-27T13:59:05.961Z
6a16f8fcdfef2e015044ecb6,Positional buy 50% gold @155180 with SL 154700 for target 157000-158000,Positional buy 50% gold @155180 with SL 154700 for target 157000-158000,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,GOLD,"[""GOLD""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[155180.0],155180.0,154700.0,"[157000.0, 158000.0]",157000.0,158000.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,05e4a55e3b4bfe59,2026-05-27T14:00:28.406Z
6a16f912dfef2e015044ecf2,Positional buy 50% silver @265600 with SL 262000 for target 272000-275000,Positional buy 50% silver @265600 with SL 262000 for target 272000-275000,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[265600.0],265600.0,262000.0,"[272000.0, 275000.0]",272000.0,275000.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,33c2ab3f3cb189eb,2026-05-27T14:00:50.829Z
6a16ff25dfef2e015044ee84,Hold Nasdaq with sl 29700,Hold Nasdaq with sl 29700,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,,,NONE,,NOT_APPLICABLE,[],,29700.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,b69db04179d57987,2026-05-27T14:26:45.776Z
6a1706ffdfef2e015044f152,Buy copper @6.34 with SL 6.28 for target 6.40-6.45,Buy copper @6.34 with SL 6.28 for target 6.40-6.45,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[6.34],6.34,6.28,"[6.4, 6.45]",6.4,6.45,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,bb68fe48f32b02b2,2026-05-27T15:00:15.841Z
6a170950dfef2e015044f25f,Book part profit in crude mini @8745,Book part profit in crude mini @8745,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE_MINI,"[""CRUDE_MINI""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[8745.0],8745.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,43413ec228ebd4c5,2026-05-27T15:10:08.907Z
6a171f4fdfef2e015044f4a0,Book full profit in Ng @3.13,Book full profit in Ng @3.13,International Market,GLOBAL_COMMODITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,NATURAL_GAS,"[""NATURAL_GAS""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[3.13],3.13,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,248ab5d0d954537f,2026-05-27T16:43:59.242Z
6a172daddfef2e015044f6fc,Buy MRVL @ 199 with SL 195 for target 205/210,Buy MRVL @ 199 with SL 195 for target 205/210,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,MRVL,"[""MRVL""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,"[205.0, 210.0, 199.0]",205.0,195.0,"[205.0, 210.0]",205.0,210.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,6c14a9fc7b5297cb,2026-05-27T17:45:17.924Z
6a17b56fdfef2e015044f954,Gold Aug has support at 4400 & Silver July has support at 72.00,Gold Aug has support at 4400 & Silver July has support at 72.00,International Market,GLOBAL_EQUITY,NON_TRADE,MARKET_COMMENTARY,MULTI_INSTRUMENT,,,"[""GOLD"", ""SILVER""]",AUG,,,,,NONE,,NOT_APPLICABLE,[],,,[],,,False,True,True,False,0.92,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,1095b34404207444,2026-05-28T03:24:31.802Z
6a17b83edfef2e015044f98e,Book 50% profit in crude @92.00,Book 50% profit in crude @92.00,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[92.0],92.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,94005d139d65af51,2026-05-28T03:36:30.105Z
6a1847df59359ea1faee8c76,Buy STX@ 868 sl 850 tgt 900,Buy STX @ 868 sl 850 tgt 900,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,STX,"[""STX""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[868.0],868.0,850.0,[900.0],900.0,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,cb617e45a8a6b174,2026-05-28T13:49:19.018Z
6a184c2c59359ea1faee8cca,Book profit in SNOW @ 238.09,Book profit in SNOW @ 238.09,International Market,GLOBAL_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,SNOW,"[""SNOW""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[238.09],238.09,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,90a88446afb90d2d,2026-05-28T14:07:40.245Z
6a184cb859359ea1faee8d03,Buy amd @500 with SL 490 for target 510-520,Buy amd @500 with SL 490 for target 510-520,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,AMD,"[""AMD""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[500.0],500.0,490.0,"[510.0, 520.0]",510.0,520.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,1755642e76160dae,2026-05-28T14:10:00.162Z
6a184d3959359ea1faee8d79,Book profit in NOW @ 108.00,Book profit in NOW @ 108.00,International Market,GLOBAL_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,NOW,"[""NOW""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[108.0],108.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,c0e27554467cfa19,2026-05-28T14:12:09.436Z
6a184d7859359ea1faee8da3,Sell ng @ 3.18 with SL 3.26 for target 3.10-3.00,Sell ng @ 3.18 with SL 3.26 for target 3.10-3.00,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,NATURAL_GAS,"[""NATURAL_GAS""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[3.18],3.18,3.26,"[3.1, 3.0]",3.1,3.0,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,d799288d6d0fdb8d,2026-05-28T14:13:12.361Z
6a184d9859359ea1faee8db6,Book part profit in s&p500 @7550,Book part profit in s&p500 @7550,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SP500,"[""SP500""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[7550.0],7550.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,811a04188df99f0b,2026-05-28T14:13:44.811Z
6a184dc959359ea1faee8dc6,Book part profit in nasdaq @30100,Book part profit in nasdaq @30100,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[30100.0],30100.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,5d313c718cb8b048,2026-05-28T14:14:33.523Z
6a184df459359ea1faee8dd7,Book 50% profit in gold aug @4496,Book 50% profit in gold aug @4496,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,GOLD,"[""GOLD""]",AUG,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[4496.0],4496.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,43642e4778622d6e,2026-05-28T14:15:16.622Z
6a184e0659359ea1faee8dee,Book 50% profit in gold @156330,Book 50% profit in gold @156330,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,GOLD,"[""GOLD""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[156330.0],156330.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,14c44cbfc92dd799,2026-05-28T14:15:34.404Z
6a184e2359359ea1faee8e99,Buy crude @ 8490 SL 8400 TGT 8650-8800,Buy crude @ 8490 SL 8400 TGT 8650-8800,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[8490.0],8490.0,8400.0,"[8650.0, 8800.0]",8650.0,8800.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,992b11f2b3107e4e,2026-05-28T14:16:03.893Z
6a184e3659359ea1faee8eab,Buy crude @ 89 with SL 87 for target 92-95,Buy crude @ 89 with SL 87 for target 92-95,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[89.0],89.0,87.0,"[92.0, 95.0]",92.0,95.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,212feb367cc349a4,2026-05-28T14:16:22.184Z
6a184ec159359ea1faee8ed7,Book 50% profit in stx @881,Book 50% profit in stx @881,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,STX,"[""STX""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[881.0],881.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,5edea0fa38f121f8,2026-05-28T14:18:41.630Z
6a18548659359ea1faee9076,Book 50% profit In intu @316,Book 50% profit In intu @316,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,INTU,"[""INTU""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[316.0],316.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,dbe8fb15b99bb773,2026-05-28T14:43:18.192Z
6a18572259359ea1faee9127,Buy OKTA @ 93.40 with SL 89.00 for target 98-105,Buy OKTA @ 93.40 with SL 89.00 for target 98-105,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,OKTA,"[""OKTA""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[93.4],93.4,89.0,"[98.0, 105.0]",98.0,105.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,5f44fd8c546c2b77,2026-05-28T14:54:26.531Z
6a18576359359ea1faee916e,Buy VSAT @ 87.7 with SL 83 for target 95-99,Buy VSAT @ 87.7 with SL 83 for target 95-99,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,VSAT,"[""VSAT""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[87.7],87.7,83.0,"[95.0, 99.0]",95.0,99.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,c9a62a97ede693ac,2026-05-28T14:55:31.646Z
6a1857ac59359ea1faee917c,Buy MDB @ 323 with SL 316 for target 332-345,Buy MDB @ 323 with SL 316 for target 332-345,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,MDB,"[""MDB""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[323.0],323.0,316.0,"[332.0, 345.0]",332.0,345.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,668153cebab931a1,2026-05-28T14:56:44.057Z
6a1857d859359ea1faee918a,Book part profit in silver @74.85,Book part profit in silver @74.85,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[74.85],74.85,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,84197c95e2d925a4,2026-05-28T14:57:28.435Z
6a18583d59359ea1faee919b,Book 50% profit in MU @935,Book 50% profit in MU @935,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,MU,"[""MU""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[935.0],935.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,81ebc6dcbb329b5b,2026-05-28T14:59:09.686Z
6a1858d959359ea1faee91e3,Book 50% profit in silver @266300,Book 50% profit in silver @266300,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[266300.0],266300.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e13694cedd6ac506,2026-05-28T15:01:45.256Z
6a185a7659359ea1faee92cc,Book 50% profit in soxl @225.39,Book 50% profit in soxl @225.39,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SOXL,"[""SOXL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[225.39],225.39,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,d1ba43d890368269,2026-05-28T15:08:38.397Z
6a185b9259359ea1faee92fb,Book 50% profit in APP @ 597,Book 50% profit in APP @ 597,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,APP,"[""APP""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[597.0],597.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,26dfcae7a5cc80b6,2026-05-28T15:13:22.267Z
6a185bd059359ea1faee9326,Book 50% profit in smci @41.80,Book 50% profit in smci @41.80,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SMCI,"[""SMCI""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[41.8],41.8,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,f9c36d85927e314b,2026-05-28T15:14:24.316Z
6a185c6e59359ea1faee9349,Book profit in xom @436 (buying was suggested at 106.80),Book profit in xom @436 (buying was suggested at 106.80),International Market,GLOBAL_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,XOM,"[""XOM""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[436.0],436.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,31258d8a9030ac10,2026-05-28T15:17:02.958Z
6a185cd659359ea1faee9396,50% Profit Book in Copper @ 6.40,50% Profit Book in Copper @ 6.40,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[6.4],6.4,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,5b77b208ffae4724,2026-05-28T15:18:47.000Z
6a18634359359ea1faee9448,Book 50% profit in crude @8641,Book 50% profit in crude @8641,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[8641.0],8641.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,a372d3eacbd0b8a8,2026-05-28T15:46:11.462Z
6a1863a459359ea1faee9458,Book profit in STX @905,Book profit in STX @905,International Market,GLOBAL_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,STX,"[""STX""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[905.0],905.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,85567fee14de4452,2026-05-28T15:47:48.305Z
6a1865fa59359ea1faee9523,Hold NG with sl 3.30,Hold NG with sl 3.30,MCX,INDIA_COMMODITY,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,NATURAL_GAS,"[""NATURAL_GAS""]",,,,,,NONE,,NOT_APPLICABLE,[],,3.3,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,14ebe26bcb465a7e,2026-05-28T15:57:46.305Z
6a18660a59359ea1faee9538,Ignore NG message,Ignore NG message,MCX,INDIA_COMMODITY,TRADE_CONTROL,CANCEL_PREVIOUS,NONE,,,[],,,,,,NONE,,NOT_APPLICABLE,[],,,[],,,False,False,True,False,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,0b678591bf7a4b91,2026-05-28T15:58:02.293Z
6a18769f59359ea1faee98d3,Buy 50% crude @8534 with sl 8350 for target 8800-9000,Buy 50% crude @8534 with sl 8350 for target 8800-9000,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[8534.0],8534.0,8350.0,"[8800.0, 9000.0]",8800.0,9000.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,8f2af79d7c6c5bd4,2026-05-28T17:08:47.038Z
6a1876f559359ea1faee98e4,Book 50% profit in Russell @2940,Book 50% profit in Russell @2940,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,RUSSELL,"[""RUSSELL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[2940.0],2940.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,02520a0940bad166,2026-05-28T17:10:13.439Z
6a187cd759359ea1faee9a18,Book 50% profit in OKTA @ 96.00,Book 50% profit in OKTA @ 96.00,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,OKTA,"[""OKTA""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[96.0],96.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,c24947d3cbdea016,2026-05-28T17:35:19.033Z
6a187d6a59359ea1faee9a77,Book 50% profit in PLTR @141.50,Book 50% profit in PLTR @141.50,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,PLTR,"[""PLTR""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[141.5],141.5,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,23605deca5a503c3,2026-05-28T17:37:46.221Z
6a18851859359ea1faee9aea,Book 50% profit in mdb @330,Book 50% profit in mdb @330,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,MDB,"[""MDB""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[330.0],330.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,722b3f72791ac455,2026-05-28T18:10:32.069Z
6a1908d059359ea1faee9e23,SELL NG @316.90 SL 325 TGT 300,SELL NG @316.90 SL 325 TGT 300,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,NATURAL_GAS,"[""NATURAL_GAS""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[316.9],316.9,325.0,[300.0],300.0,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,ea859f2df168f99c,2026-05-29T03:32:32.712Z
6a19093559359ea1faee9e62,SELL COPPER (JUN) @1358 SL 1366 TGT 1340-1332,SELL COPPER (JUN) @1358 SL 1366 TGT 1340-1332,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",JUN,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[1358.0],1358.0,1366.0,"[1340.0, 1332.0]",1340.0,1332.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,fdf2fc1a3e977e40,2026-05-29T03:34:13.083Z
6a190c3059359ea1faee9f30,50% PROFIT BOOK IN TCS @2320,50% PROFIT BOOK IN TCS @2320,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,TCS,"[""TCS""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[2320.0],2320.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,038425136d6191cf,2026-05-29T03:46:56.303Z
6a190c5d59359ea1faee9f49,FULL PROFIT BOOK IN VEDL @354,FULL PROFIT BOOK IN VEDL @354,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,VEDL,"[""VEDL""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[354.0],354.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,f74226db3e82bda4,2026-05-29T03:47:41.767Z
6a190d7459359ea1faee9f9a,FULL PROFIT BOOK IN TCS @2330,FULL PROFIT BOOK IN TCS @2330,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,TCS,"[""TCS""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[2330.0],2330.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,6aaaf5bb21c21c41,2026-05-29T03:52:20.683Z
6a190db359359ea1faee9fdb,FULL PROFIT BOOK IN WIPRO @189.50,FULL PROFIT BOOK IN WIPRO @189.50,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,WIPRO,"[""WIPRO""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[189.5],189.5,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,7d86946483d713f6,2026-05-29T03:53:23.555Z
6a190ecc59359ea1faeea04e,FULL PROFIT BOOK IN MARUTI @13600,FULL PROFIT BOOK IN MARUTI @13600,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,MARUTI,"[""MARUTI""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[13600.0],13600.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,eb0d926718016454,2026-05-29T03:58:04.643Z
6a190eec59359ea1faeea05b,FULL PROFIT BOOK IN ULTRACEMCO @11830,FULL PROFIT BOOK IN ULTRACEMCO @11830,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,ULTRACEMCO,"[""ULTRACEMCO""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[11830.0],11830.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e918c7b0ae5a24b3,2026-05-29T03:58:36.562Z
6a19111159359ea1faeea0e4,FULL PROFIT BOOK IN LAURUSLABS @1400,FULL PROFIT BOOK IN LAURUSLABS @1400,NSE,INDIA_EQUITY,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,LAURUSLABS,"[""LAURUSLABS""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,[1400.0],1400.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,9246b6025135c151,2026-05-29T04:07:45.473Z
